dataset_name,quality_bin,algorithm,train_seed,source_summary_type,dataset_norm_state_cov,dataset_norm_sa_cov,dataset_state_entropy,dataset_avg_return,dataset_success_rate,run_avg_return,run_success_rate,run_avg_episode_length,ood_action_rate_step,support_overlap_rate_unique_sa,eval_sa_coverage_wrt_dataset_support,support_distance_proxy,q_over_rate,q_over_mean_excess,checkpoint_path,status,notes
envA_v2_quality_medium_wide50k,medium,bc,18,quality,0.410448,0.207836,7.8405,-0.1926,0.7379,0.3900,1.0000,61.00,0.000000,1.000000,0.109515,0.000000,,,artifacts\training_quality\envA_v2_quality_medium_wide50k_bc_seed18.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_medium_wide50k,medium,bc,19,quality,0.410448,0.207836,7.8405,-0.1926,0.7379,0.4100,1.0000,59.00,0.000000,1.000000,0.105925,0.000000,,,artifacts\training_quality\envA_v2_quality_medium_wide50k_bc_seed19.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_medium_wide50k,medium,cql,0,quality,0.410448,0.207836,7.8405,-0.1926,0.7379,0.4100,1.0000,59.00,0.000000,1.000000,0.105925,0.000000,0.007273,0.008915,artifacts\training_quality\envA_v2_quality_medium_wide50k_cql_seed0.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_medium_wide50k,medium,cql,1,quality,0.410448,0.207836,7.8405,-0.1926,0.7379,0.3900,1.0000,61.00,0.000000,1.000000,0.109515,0.000000,0.010909,0.007711,artifacts\training_quality\envA_v2_quality_medium_wide50k_cql_seed1.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_medium_wide50k,medium,cql,2,quality,0.410448,0.207836,7.8405,-0.1926,0.7379,0.4100,1.0000,59.00,0.000000,1.000000,0.105925,0.000000,0.010909,0.006597,artifacts\training_quality\envA_v2_quality_medium_wide50k_cql_seed2.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_medium_wide50k,medium,cql,3,quality,0.410448,0.207836,7.8405,-0.1926,0.7379,0.3900,1.0000,61.00,0.000000,1.000000,0.109515,0.000000,0.007273,0.009363,artifacts\training_quality\envA_v2_quality_medium_wide50k_cql_seed3.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_medium_wide50k,medium,cql,4,quality,0.410448,0.207836,7.8405,-0.1926,0.7379,0.4100,1.0000,59.00,0.000000,1.000000,0.105925,0.000000,0.018182,0.008166,artifacts\training_quality\envA_v2_quality_medium_wide50k_cql_seed4.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_medium_wide50k,medium,cql,5,quality,0.410448,0.207836,7.8405,-0.1926,0.7379,0.4100,1.0000,59.00,0.000000,1.000000,0.105925,0.000000,0.007273,0.006672,artifacts\training_quality\envA_v2_quality_medium_wide50k_cql_seed5.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_medium_wide50k,medium,cql,6,quality,0.410448,0.207836,7.8405,-0.1926,0.7379,0.3900,1.0000,61.00,0.000000,1.000000,0.109515,0.000000,0.007273,0.005908,artifacts\training_quality\envA_v2_quality_medium_wide50k_cql_seed6.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_medium_wide50k,medium,cql,7,quality,0.410448,0.207836,7.8405,-0.1926,0.7379,0.3900,1.0000,61.00,0.000000,1.000000,0.109515,0.000000,0.007273,0.006255,artifacts\training_quality\envA_v2_quality_medium_wide50k_cql_seed7.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_medium_wide50k,medium,cql,8,quality,0.410448,0.207836,7.8405,-0.1926,0.7379,0.4100,1.0000,59.00,0.000000,1.000000,0.105925,0.000000,0.014545,0.009659,artifacts\training_quality\envA_v2_quality_medium_wide50k_cql_seed8.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_medium_wide50k,medium,cql,9,quality,0.410448,0.207836,7.8405,-0.1926,0.7379,0.4100,1.0000,59.00,0.000000,1.000000,0.105925,0.000000,0.007273,0.007423,artifacts\training_quality\envA_v2_quality_medium_wide50k_cql_seed9.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_medium_wide50k,medium,cql,10,quality,0.410448,0.207836,7.8405,-0.1926,0.7379,0.3900,1.0000,61.00,0.000000,1.000000,0.109515,0.000000,0.007273,0.005688,artifacts\training_quality\envA_v2_quality_medium_wide50k_cql_seed10.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_medium_wide50k,medium,cql,11,quality,0.410448,0.207836,7.8405,-0.1926,0.7379,0.4100,1.0000,59.00,0.000000,1.000000,0.105925,0.000000,0.007273,0.006074,artifacts\training_quality\envA_v2_quality_medium_wide50k_cql_seed11.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_medium_wide50k,medium,cql,12,quality,0.410448,0.207836,7.8405,-0.1926,0.7379,0.3900,1.0000,61.00,0.000000,1.000000,0.109515,0.000000,0.007273,0.006221,artifacts\training_quality\envA_v2_quality_medium_wide50k_cql_seed12.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_medium_wide50k,medium,cql,13,quality,0.410448,0.207836,7.8405,-0.1926,0.7379,0.4100,1.0000,59.00,0.000000,1.000000,0.105925,0.000000,0.007273,0.006125,artifacts\training_quality\envA_v2_quality_medium_wide50k_cql_seed13.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_medium_wide50k,medium,cql,14,quality,0.410448,0.207836,7.8405,-0.1926,0.7379,0.4100,1.0000,59.00,0.000000,1.000000,0.105925,0.000000,0.007273,0.007851,artifacts\training_quality\envA_v2_quality_medium_wide50k_cql_seed14.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_medium_wide50k,medium,cql,15,quality,0.410448,0.207836,7.8405,-0.1926,0.7379,0.3900,1.0000,61.00,0.000000,1.000000,0.109515,0.000000,0.007273,0.006827,artifacts\training_quality\envA_v2_quality_medium_wide50k_cql_seed15.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_medium_wide50k,medium,cql,16,quality,0.410448,0.207836,7.8405,-0.1926,0.7379,0.4100,1.0000,59.00,0.000000,1.000000,0.105925,0.000000,0.029091,0.009445,artifacts\training_quality\envA_v2_quality_medium_wide50k_cql_seed16.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_medium_wide50k,medium,cql,17,quality,0.410448,0.207836,7.8405,-0.1926,0.7379,-1.0000,0.0000,100.00,0.000000,1.000000,0.025135,0.000000,0.069091,0.019205,artifacts\training_quality\envA_v2_quality_medium_wide50k_cql_seed17.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_medium_wide50k,medium,cql,18,quality,0.410448,0.207836,7.8405,-0.1926,0.7379,0.3900,1.0000,61.00,0.000000,1.000000,0.109515,0.000000,0.007273,0.006154,artifacts\training_quality\envA_v2_quality_medium_wide50k_cql_seed18.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_medium_wide50k,medium,cql,19,quality,0.410448,0.207836,7.8405,-0.1926,0.7379,0.4100,1.0000,59.00,0.000000,1.000000,0.105925,0.000000,0.101818,0.019868,artifacts\training_quality\envA_v2_quality_medium_wide50k_cql_seed19.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_expert_wide50k,expert,bc,0,quality,0.388060,0.151493,7.8200,0.2229,0.9774,0.3900,1.0000,61.00,0.000000,1.000000,0.150246,0.000000,,,artifacts\training_quality\envA_v2_quality_expert_wide50k_bc_seed0.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_expert_wide50k,expert,bc,1,quality,0.388060,0.151493,7.8200,0.2229,0.9774,0.3900,1.0000,61.00,0.000000,1.000000,0.150246,0.000000,,,artifacts\training_quality\envA_v2_quality_expert_wide50k_bc_seed1.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_expert_wide50k,expert,bc,2,quality,0.388060,0.151493,7.8200,0.2229,0.9774,0.4100,1.0000,59.00,0.000000,1.000000,0.145320,0.000000,,,artifacts\training_quality\envA_v2_quality_expert_wide50k_bc_seed2.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_expert_wide50k,expert,bc,3,quality,0.388060,0.151493,7.8200,0.2229,0.9774,0.3900,1.0000,61.00,0.000000,1.000000,0.150246,0.000000,,,artifacts\training_quality\envA_v2_quality_expert_wide50k_bc_seed3.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_expert_wide50k,expert,bc,4,quality,0.388060,0.151493,7.8200,0.2229,0.9774,0.3900,1.0000,61.00,0.000000,1.000000,0.150246,0.000000,,,artifacts\training_quality\envA_v2_quality_expert_wide50k_bc_seed4.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_expert_wide50k,expert,bc,5,quality,0.388060,0.151493,7.8200,0.2229,0.9774,0.4100,1.0000,59.00,0.000000,1.000000,0.145320,0.000000,,,artifacts\training_quality\envA_v2_quality_expert_wide50k_bc_seed5.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_expert_wide50k,expert,bc,6,quality,0.388060,0.151493,7.8200,0.2229,0.9774,0.3900,1.0000,61.00,0.000000,1.000000,0.150246,0.000000,,,artifacts\training_quality\envA_v2_quality_expert_wide50k_bc_seed6.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_expert_wide50k,expert,bc,7,quality,0.388060,0.151493,7.8200,0.2229,0.9774,0.3900,1.0000,61.00,0.000000,1.000000,0.150246,0.000000,,,artifacts\training_quality\envA_v2_quality_expert_wide50k_bc_seed7.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_expert_wide50k,expert,bc,8,quality,0.388060,0.151493,7.8200,0.2229,0.9774,0.4100,1.0000,59.00,0.000000,1.000000,0.145320,0.000000,,,artifacts\training_quality\envA_v2_quality_expert_wide50k_bc_seed8.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_expert_wide50k,expert,bc,9,quality,0.388060,0.151493,7.8200,0.2229,0.9774,0.4100,1.0000,59.00,0.000000,1.000000,0.145320,0.000000,,,artifacts\training_quality\envA_v2_quality_expert_wide50k_bc_seed9.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_expert_wide50k,expert,bc,10,quality,0.388060,0.151493,7.8200,0.2229,0.9774,0.4100,1.0000,59.00,0.000000,1.000000,0.145320,0.000000,,,artifacts\training_quality\envA_v2_quality_expert_wide50k_bc_seed10.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_expert_wide50k,expert,bc,11,quality,0.388060,0.151493,7.8200,0.2229,0.9774,0.3900,1.0000,61.00,0.000000,1.000000,0.150246,0.000000,,,artifacts\training_quality\envA_v2_quality_expert_wide50k_bc_seed11.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_expert_wide50k,expert,bc,12,quality,0.388060,0.151493,7.8200,0.2229,0.9774,0.4100,1.0000,59.00,0.000000,1.000000,0.145320,0.000000,,,artifacts\training_quality\envA_v2_quality_expert_wide50k_bc_seed12.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_expert_wide50k,expert,bc,13,quality,0.388060,0.151493,7.8200,0.2229,0.9774,0.3900,1.0000,61.00,0.000000,1.000000,0.150246,0.000000,,,artifacts\training_quality\envA_v2_quality_expert_wide50k_bc_seed13.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_expert_wide50k,expert,bc,14,quality,0.388060,0.151493,7.8200,0.2229,0.9774,0.3900,1.0000,61.00,0.000000,1.000000,0.150246,0.000000,,,artifacts\training_quality\envA_v2_quality_expert_wide50k_bc_seed14.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_expert_wide50k,expert,bc,15,quality,0.388060,0.151493,7.8200,0.2229,0.9774,0.3900,1.0000,61.00,0.000000,1.000000,0.150246,0.000000,,,artifacts\training_quality\envA_v2_quality_expert_wide50k_bc_seed15.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_expert_wide50k,expert,bc,16,quality,0.388060,0.151493,7.8200,0.2229,0.9774,0.3900,1.0000,61.00,0.000000,1.000000,0.150246,0.000000,,,artifacts\training_quality\envA_v2_quality_expert_wide50k_bc_seed16.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_expert_wide50k,expert,bc,17,quality,0.388060,0.151493,7.8200,0.2229,0.9774,0.3900,1.0000,61.00,0.000000,1.000000,0.150246,0.000000,,,artifacts\training_quality\envA_v2_quality_expert_wide50k_bc_seed17.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_expert_wide50k,expert,bc,18,quality,0.388060,0.151493,7.8200,0.2229,0.9774,0.3900,1.0000,61.00,0.000000,1.000000,0.150246,0.000000,,,artifacts\training_quality\envA_v2_quality_expert_wide50k_bc_seed18.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_expert_wide50k,expert,bc,19,quality,0.388060,0.151493,7.8200,0.2229,0.9774,0.3900,1.0000,61.00,0.000000,1.000000,0.150246,0.000000,,,artifacts\training_quality\envA_v2_quality_expert_wide50k_bc_seed19.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_expert_wide50k,expert,cql,0,quality,0.388060,0.151493,7.8200,0.2229,0.9774,0.3900,1.0000,61.00,0.000000,1.000000,0.150246,0.000000,0.007692,0.004859,artifacts\training_quality\envA_v2_quality_expert_wide50k_cql_seed0.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_expert_wide50k,expert,cql,1,quality,0.388060,0.151493,7.8200,0.2229,0.9774,0.3900,1.0000,61.00,0.000000,1.000000,0.150246,0.000000,0.007692,0.004784,artifacts\training_quality\envA_v2_quality_expert_wide50k_cql_seed1.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_expert_wide50k,expert,cql,2,quality,0.388060,0.151493,7.8200,0.2229,0.9774,0.4100,1.0000,59.00,0.000000,1.000000,0.145320,0.000000,0.007692,0.004988,artifacts\training_quality\envA_v2_quality_expert_wide50k_cql_seed2.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_expert_wide50k,expert,cql,3,quality,0.388060,0.151493,7.8200,0.2229,0.9774,0.3900,1.0000,61.00,0.000000,1.000000,0.150246,0.000000,0.007692,0.004728,artifacts\training_quality\envA_v2_quality_expert_wide50k_cql_seed3.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_expert_wide50k,expert,cql,4,quality,0.388060,0.151493,7.8200,0.2229,0.9774,0.3900,1.0000,61.00,0.000000,1.000000,0.150246,0.000000,0.007692,0.004888,artifacts\training_quality\envA_v2_quality_expert_wide50k_cql_seed4.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_expert_wide50k,expert,cql,5,quality,0.388060,0.151493,7.8200,0.2229,0.9774,0.4100,1.0000,59.00,0.000000,1.000000,0.145320,0.000000,0.007692,0.004777,artifacts\training_quality\envA_v2_quality_expert_wide50k_cql_seed5.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_expert_wide50k,expert,cql,6,quality,0.388060,0.151493,7.8200,0.2229,0.9774,0.3900,1.0000,61.00,0.000000,1.000000,0.150246,0.000000,0.007692,0.005007,artifacts\training_quality\envA_v2_quality_expert_wide50k_cql_seed6.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_expert_wide50k,expert,cql,7,quality,0.388060,0.151493,7.8200,0.2229,0.9774,0.4100,1.0000,59.00,0.000000,1.000000,0.145320,0.000000,0.007692,0.004867,artifacts\training_quality\envA_v2_quality_expert_wide50k_cql_seed7.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_expert_wide50k,expert,cql,8,quality,0.388060,0.151493,7.8200,0.2229,0.9774,0.4100,1.0000,59.00,0.000000,1.000000,0.145320,0.000000,0.007692,0.004711,artifacts\training_quality\envA_v2_quality_expert_wide50k_cql_seed8.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_expert_wide50k,expert,cql,9,quality,0.388060,0.151493,7.8200,0.2229,0.9774,0.4100,1.0000,59.00,0.000000,1.000000,0.145320,0.000000,0.007692,0.005178,artifacts\training_quality\envA_v2_quality_expert_wide50k_cql_seed9.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_expert_wide50k,expert,cql,10,quality,0.388060,0.151493,7.8200,0.2229,0.9774,0.4100,1.0000,59.00,0.000000,1.000000,0.145320,0.000000,0.007692,0.005434,artifacts\training_quality\envA_v2_quality_expert_wide50k_cql_seed10.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_expert_wide50k,expert,cql,11,quality,0.388060,0.151493,7.8200,0.2229,0.9774,0.2100,1.0000,79.00,0.000000,1.000000,0.194581,0.000000,0.007692,0.004933,artifacts\training_quality\envA_v2_quality_expert_wide50k_cql_seed11.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_expert_wide50k,expert,cql,12,quality,0.388060,0.151493,7.8200,0.2229,0.9774,0.4100,1.0000,59.00,0.000000,1.000000,0.145320,0.000000,0.007692,0.004652,artifacts\training_quality\envA_v2_quality_expert_wide50k_cql_seed12.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_expert_wide50k,expert,cql,13,quality,0.388060,0.151493,7.8200,0.2229,0.9774,0.3900,1.0000,61.00,0.000000,1.000000,0.150246,0.000000,0.007692,0.004484,artifacts\training_quality\envA_v2_quality_expert_wide50k_cql_seed13.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_expert_wide50k,expert,cql,14,quality,0.388060,0.151493,7.8200,0.2229,0.9774,0.3900,1.0000,61.00,0.000000,1.000000,0.150246,0.000000,0.007692,0.004644,artifacts\training_quality\envA_v2_quality_expert_wide50k_cql_seed14.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_expert_wide50k,expert,cql,15,quality,0.388060,0.151493,7.8200,0.2229,0.9774,0.3900,1.0000,61.00,0.000000,1.000000,0.150246,0.000000,0.007692,0.004870,artifacts\training_quality\envA_v2_quality_expert_wide50k_cql_seed15.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_expert_wide50k,expert,cql,16,quality,0.388060,0.151493,7.8200,0.2229,0.9774,0.3900,1.0000,61.00,0.000000,1.000000,0.150246,0.000000,0.007692,0.004708,artifacts\training_quality\envA_v2_quality_expert_wide50k_cql_seed16.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_expert_wide50k,expert,cql,17,quality,0.388060,0.151493,7.8200,0.2229,0.9774,0.3900,1.0000,61.00,0.000000,1.000000,0.150246,0.000000,0.007692,0.005112,artifacts\training_quality\envA_v2_quality_expert_wide50k_cql_seed17.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_expert_wide50k,expert,cql,18,quality,0.388060,0.151493,7.8200,0.2229,0.9774,0.3900,1.0000,61.00,0.000000,1.000000,0.150246,0.000000,0.007692,0.005022,artifacts\training_quality\envA_v2_quality_expert_wide50k_cql_seed18.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_expert_wide50k,expert,cql,19,quality,0.388060,0.151493,7.8200,0.2229,0.9774,0.4100,1.0000,59.00,0.000000,1.000000,0.145320,0.000000,0.007692,0.004775,artifacts\training_quality\envA_v2_quality_expert_wide50k_cql_seed19.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_mixed_wide50k,mixed,bc,0,quality,0.604478,0.424627,7.9413,-0.2851,0.6162,0.3900,1.0000,61.00,0.000000,1.000000,0.053603,0.000000,,,artifacts\training_quality\envA_v2_quality_mixed_wide50k_bc_seed0.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_mixed_wide50k,mixed,bc,1,quality,0.604478,0.424627,7.9413,-0.2851,0.6162,0.3900,1.0000,61.00,0.000000,1.000000,0.053603,0.000000,,,artifacts\training_quality\envA_v2_quality_mixed_wide50k_bc_seed1.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_mixed_wide50k,mixed,bc,2,quality,0.604478,0.424627,7.9413,-0.2851,0.6162,0.3900,1.0000,61.00,0.000000,1.000000,0.053603,0.000000,,,artifacts\training_quality\envA_v2_quality_mixed_wide50k_bc_seed2.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_mixed_wide50k,mixed,bc,3,quality,0.604478,0.424627,7.9413,-0.2851,0.6162,0.3900,1.0000,61.00,0.000000,1.000000,0.053603,0.000000,,,artifacts\training_quality\envA_v2_quality_mixed_wide50k_bc_seed3.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_mixed_wide50k,mixed,bc,4,quality,0.604478,0.424627,7.9413,-0.2851,0.6162,0.4100,1.0000,59.00,0.000000,1.000000,0.051845,0.000000,,,artifacts\training_quality\envA_v2_quality_mixed_wide50k_bc_seed4.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_mixed_wide50k,mixed,bc,5,quality,0.604478,0.424627,7.9413,-0.2851,0.6162,0.3900,1.0000,61.00,0.000000,1.000000,0.053603,0.000000,,,artifacts\training_quality\envA_v2_quality_mixed_wide50k_bc_seed5.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_mixed_wide50k,mixed,bc,6,quality,0.604478,0.424627,7.9413,-0.2851,0.6162,0.3900,1.0000,61.00,0.000000,1.000000,0.053603,0.000000,,,artifacts\training_quality\envA_v2_quality_mixed_wide50k_bc_seed6.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_mixed_wide50k,mixed,bc,7,quality,0.604478,0.424627,7.9413,-0.2851,0.6162,0.3900,1.0000,61.00,0.000000,1.000000,0.053603,0.000000,,,artifacts\training_quality\envA_v2_quality_mixed_wide50k_bc_seed7.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_mixed_wide50k,mixed,bc,8,quality,0.604478,0.424627,7.9413,-0.2851,0.6162,0.3900,1.0000,61.00,0.000000,1.000000,0.053603,0.000000,,,artifacts\training_quality\envA_v2_quality_mixed_wide50k_bc_seed8.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_mixed_wide50k,mixed,bc,9,quality,0.604478,0.424627,7.9413,-0.2851,0.6162,0.3900,1.0000,61.00,0.000000,1.000000,0.053603,0.000000,,,artifacts\training_quality\envA_v2_quality_mixed_wide50k_bc_seed9.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_mixed_wide50k,mixed,bc,10,quality,0.604478,0.424627,7.9413,-0.2851,0.6162,0.3900,1.0000,61.00,0.000000,1.000000,0.053603,0.000000,,,artifacts\training_quality\envA_v2_quality_mixed_wide50k_bc_seed10.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_mixed_wide50k,mixed,bc,11,quality,0.604478,0.424627,7.9413,-0.2851,0.6162,0.4100,1.0000,59.00,0.000000,1.000000,0.051845,0.000000,,,artifacts\training_quality\envA_v2_quality_mixed_wide50k_bc_seed11.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_mixed_wide50k,mixed,bc,12,quality,0.604478,0.424627,7.9413,-0.2851,0.6162,0.3900,1.0000,61.00,0.000000,1.000000,0.053603,0.000000,,,artifacts\training_quality\envA_v2_quality_mixed_wide50k_bc_seed12.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_mixed_wide50k,mixed,bc,13,quality,0.604478,0.424627,7.9413,-0.2851,0.6162,0.3900,1.0000,61.00,0.000000,1.000000,0.053603,0.000000,,,artifacts\training_quality\envA_v2_quality_mixed_wide50k_bc_seed13.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_mixed_wide50k,mixed,bc,14,quality,0.604478,0.424627,7.9413,-0.2851,0.6162,0.4100,1.0000,59.00,0.000000,1.000000,0.051845,0.000000,,,artifacts\training_quality\envA_v2_quality_mixed_wide50k_bc_seed14.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_mixed_wide50k,mixed,bc,15,quality,0.604478,0.424627,7.9413,-0.2851,0.6162,0.3900,1.0000,61.00,0.000000,1.000000,0.053603,0.000000,,,artifacts\training_quality\envA_v2_quality_mixed_wide50k_bc_seed15.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_mixed_wide50k,mixed,bc,16,quality,0.604478,0.424627,7.9413,-0.2851,0.6162,0.3900,1.0000,61.00,0.000000,1.000000,0.053603,0.000000,,,artifacts\training_quality\envA_v2_quality_mixed_wide50k_bc_seed16.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_mixed_wide50k,mixed,bc,17,quality,0.604478,0.424627,7.9413,-0.2851,0.6162,0.3900,1.0000,61.00,0.000000,1.000000,0.053603,0.000000,,,artifacts\training_quality\envA_v2_quality_mixed_wide50k_bc_seed17.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_mixed_wide50k,mixed,bc,18,quality,0.604478,0.424627,7.9413,-0.2851,0.6162,0.3900,1.0000,61.00,0.000000,1.000000,0.053603,0.000000,,,artifacts\training_quality\envA_v2_quality_mixed_wide50k_bc_seed18.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_mixed_wide50k,mixed,bc,19,quality,0.604478,0.424627,7.9413,-0.2851,0.6162,0.3900,1.0000,61.00,0.000000,1.000000,0.053603,0.000000,,,artifacts\training_quality\envA_v2_quality_mixed_wide50k_bc_seed19.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_mixed_wide50k,mixed,cql,0,quality,0.604478,0.424627,7.9413,-0.2851,0.6162,0.3900,1.0000,61.00,0.000000,1.000000,0.053603,0.000000,0.004938,0.003646,artifacts\training_quality\envA_v2_quality_mixed_wide50k_cql_seed0.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_mixed_wide50k,mixed,cql,1,quality,0.604478,0.424627,7.9413,-0.2851,0.6162,0.3900,1.0000,61.00,0.000000,1.000000,0.053603,0.000000,0.009877,0.004086,artifacts\training_quality\envA_v2_quality_mixed_wide50k_cql_seed1.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_mixed_wide50k,mixed,cql,2,quality,0.604478,0.424627,7.9413,-0.2851,0.6162,0.3900,1.0000,61.00,0.000000,1.000000,0.053603,0.000000,0.004938,0.003353,artifacts\training_quality\envA_v2_quality_mixed_wide50k_cql_seed2.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_mixed_wide50k,mixed,cql,3,quality,0.604478,0.424627,7.9413,-0.2851,0.6162,0.3900,1.0000,61.00,0.000000,1.000000,0.053603,0.000000,0.004938,0.003890,artifacts\training_quality\envA_v2_quality_mixed_wide50k_cql_seed3.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
envA_v2_quality_mixed_wide50k,mixed,cql,4,quality,0.604478,0.424627,7.9413,-0.2851,0.6162,0.3900,1.0000,61.00,0.000000,1.000000,0.053603,0.000000,0.004938,0.003696,artifacts\training_quality\envA_v2_quality_mixed_wide50k_cql_seed4.pt,completed,mechanism analysis; eval_episodes=100; greedy policy
